gene	CS-PFU-001	CS-PFU-002	CS-PFU-003	CS-PFU-004	CS-PFU-010	CS-PFU-011	CS-PFU-012	CS-PFU-013	CS-PFU-014	CS-PFU-016	CS-PFU-017	CS-PFU-018	CS-PFU-019	CS-PFU-020	CS-PFU-021	CS-PFU-024	CS-PFU-027	CS-PFU-028	CS-PFU-029	CS-PFU-030	HS-PFU-001	HS-PFU-002	HS-PFU-003	HS-PFU-004	HS-PFU-005	HS-PFU-006	HS-PFU-007	HS-PFU-009	HS-PFU-010	HS-PFU-011	HS-PFU-012	HS-PFU-018
PFDSM3638_RS10085	1204.3763437649745	1160.8258706265824	1401.6955121142455	1177.166964619633	757.7249074541664	888.9612534450094	875.92051546823825	1369.0661923634661	1304.5740627057141	1543.527300281216	1569.3748079791617	710.7377552121002	818.2037733548702	814.8624627006924	1064.3992552512009	1277.2161454757445	519.0456174315955	602.866589152504	523.1089334246402	492.3976713162403	514.3264038639318	484.01165371721936	478.676423886601	475.5001434647445	1189.0255117919128	1030.1299327603085	782.5833206124506	774.3910267256815	717.5363783952535	666.4807838714895	652.0520999341423	577.4777083601629
PFDSM3638_RS10095	116.46517866992632	185.69625596576705	137.38702910300916	97.37274744268751	99.28809132158042	79.41495244996437	121.08775528016938	67.75717426612408	127.46742952854385	34.062708392082314	81.05304023245671	99.45477120715395	81.91789864339583	153.99778706859144	65.86629054772283	22.38350122182664	64.39287735053627	56.971928528157605	43.06079634897952	66.58758544490082	84.54680611461893	53.88995732109247	136.34430926278185	56.27900248737314	14.424919553801368	16.83480823966263	75.1580620035967	32.14810123159117	61.7136551379743	36.05382911205894	49.767216350113664	90.23089193127545
PFDSM3638_RS10100	961.514847158694	880.0387782725481	1192.1368158242124	993.7236636338556	1896.271902016763	1961.0631115195285	1825.7517387048915	1436.8233666295903	1237.6930040024658	1266.1595319456885	1144.140017194389	1667.2824246272476	1696.8707576131992	2087.638875029183	1622.9453990958905	2580.2072317523803	1079.0685204498957	1252.3465743735007	1073.3302201060453	1070.6582817588	3436.827668559259	3361.1365973599895	3151.613422023871	3261.8850421253	3227.0605744647064	3015.835647505277	2561.9504385476025	1788.9472802991322	1856.0151507913167	1827.4140812797873	1911.4673708349778	5176.245500457501
PFDSM3638_RS10105	45067.509991049476	51405.567901479946	41434.36280878158	44032.47803330174	28911.124486139142	28745.781716914145	30098.17002837405	38667.07017469128	54146.90512614983	58544.063523591765	43271.75134844939	59566.13077470421	50876.86633602334	40153.648162017096	61184.51461559069	29966.08183269937	134875.75985898235	73203.74889245268	120429.88347793119	167089.2795398177	22348.539082964267	17715.824488222843	14522.14027795313	17103.07400080558	28533.521228815807	32638.68488902973	29430.957604833424	69658.31664213393	90081.6723161733	91095.66485333451	61706.26998675828	13850.44191145078
PFDSM3638_RS10110	60902.260135947436	76505.96037453387	59199.02739469599	62165.54404591007	55467.42285902633	52140.77842334753	53172.46396637308	52800.47418222924	71098.49958147667	77637.67140771357	55241.75830451799	95660.93554452008	79040.04484700701	61861.21702132152	134185.44175544285	48146.911128149106	216480.0728055915	109929.92572819501	190553.59291008973	260070.0810892211	24649.621322717147	16901.487355370777	13374.49393379878	16210.649818505806	45571.41192464862	50085.157828066775	45313.7350577435	128431.66442020674	163645.27033996908	170921.93283564263	114754.05998607332	8969.953223434683
PFDSM3638_RS10125	122.78499456674402	121.10625389071764	124.3439567198121	107.80554181154689	75.11927961830098	93.19101563006024	91.20895852272498	117.87891961366793	113.30438180315008	112.89354781375853	97.49858462744793	111.58340184217273	112.14950409512524	100.96543655490431	21.077212975271305	100.38661154031342	104.39451328041487	128.44580249984622	127.58754473771711	126.16595136928578	109.9108479490046	96.80233074344387	103.97479699176169	101.07249426303747	112.30830224031065	125.86023302985872	107.1002383551253	106.84515997558243	151.0602901884744	138.03466002902564	131.0198144727482	107.27450485162747
PFDSM3638_RS10130	211.26241712219192	252.08042476512338	226.94945946762905	207.78648784644926	158.73030388910556	156.39883492697066	148.60769966202605	213.48150796176083	242.34548330118213	259.8498040195994	210.2680319073877	222.35822830867755	239.90241745565922	202.9507260043026	171.25235542407935	121.41353693051421	204.88642793352452	234.1028335884294	210.51944881723324	234.80885393728187	133.86577634814662	105.78399029695929	97.10853681306045	104.51814747655011	73.15494916570694	159.52984950918398	118.37394765566481	243.00182401526268	250.5390178735673	220.44341228516038	188.91229063512534	110.28220124933665
PFDSM3638_RS10135	747.5439375092946	657.5621044584891	742.5855876833533	644.2250522770665	495.7872454807865	529.1628974472117	553.5440241379172	890.1250701536028	879.6826309439014	978.0863409726494	873.9632164195332	554.682707708192	558.7970943174502	556.8396803937147	490.04520167505785	565.0138338721695	377.5764171917809	547.9663671162795	393.9265443777016	378.49785410785734	903.2417119911788	1046.8623190708518	1034.8434983614018	957.8915933565142	927.316257030088	829.7155489548011	709.3042101589439	498.29556908966316	639.2429353097637	554.198858922506	550.4863522808491	1435.6737471731826
PFDSM3638_RS10140	2630.8490747609712	2109.940067784947	2152.9764813863967	2371.7219198540315	1738.1948092547732	1796.560710016031	1919.3195496032042	2760.4087159925075	3200.8487859389897	3220.3857734114395	3123.4787533058316	2340.8257125586238	2668.1829843848927	1876.5293258689285	2394.898324315202	2245.1330013407933	3621.6115261392524	2700.4694122346705	3145.032977784727	3720.143260513801	3238.142674189905	4721.359038631268	4817.171962514544	4628.660816818648	2872.6196939998727	2482.733386582627	2430.4238300413085	2342.0837279603334	2724.6118193750444	2722.5791526620505	2251.71262547351	6003.362009827526
PFDSM3638_RS10145	3498.469514309802	2614.9980006773476	2724.263051770429	3265.464637452985	3104.7124871807355	3080.9760123955566	3221.406060927623	3708.080975248846	4245.766973679151	4477.786323199164	4516.651299910088	3209.235666025968	3646.3217027102023	2723.0072282989345	4123.229788287449	3824.865557269104	4623.60372369987	3172.818492395395	4208.794132035443	4945.0043717239505	4200.5671504613165	5515.736928031075	5342.93131334081	5658.911127658927	5866.820852810357	4621.555690555003	4267.098970254203	3798.2036072735805	4144.025887548453	3874.2414654415334	3553.7855103887287	5048.9196862878125
PFDSM3638_RS10150	2670.5736318266827	2008.5696478616057	2144.281099797599	2520.389239610278	3003.464762477808	2717.1258731094954	2754.3532905612556	2898.7076059329524	3109.5758117086743	3394.5921963309465	3183.3875221732997	2515.477993702894	3018.284479777501	2285.4903365610157	3061.465184658157	3111.306669833903	3514.2900638883584	2584.453848686422	3003.0918342640166	3523.885113939357	2246.126815778376	2784.3144615897777	2810.262201711295	2977.044376474922	4252.260214181303	3680.40974420434	3395.265451012481	3145.7862587501127	3479.9132703174164	3403.4814681783637	3142.4442323928915	1944.9770038519373
PFDSM3638_RS10155	1542.0350788235205	1411.1121286673988	1539.9520793761344	1524.0573773842073	2152.330663846102	1897.8552922226181	1857.9893878379237	1784.8910426542002	1752.2837380251058	1731.3588065575555	1666.8733926066097	1654.345218616561	1773.912590861155	1617.486690667457	2695.2486092128183	1844.2648430953527	1787.3901713057949	1290.6731444742613	1540.619602707934	1704.992648365487	1299.2025872946442	1477.9819776395916	1549.813011763995	1575.8120696464478	2906.621290090976	2259.0709342556806	1915.591105316671	2045.1865577626972	2163.6623271507706	2138.507121046696	1965.2972170912233	1290.3017546172389
PFDSM3638_RS10160	4676.663763645103	4039.566379777048	5058.103470203825	3960.1148625128717	6014.768058481004	5637.651267289818	5158.8101454103335	5770.497978253335	4975.950767521675	5624.239765652677	4809.1470537924315	3740.4696878397904	4071.5146051925904	4495.511558929476	10264.602718957125	5694.227053249535	3127.932799785141	3655.526105015785	2945.6774391320437	3078.799674386599	5343.358146443916	6639.442334393115	6346.386193742435	6611.059965659588	7189.792046173282	6332.292870718816	5100.413982719081	5593.769614296864	4709.580876424815	5659.421061190052	5061.0212055636	9569.487372044712
PFDSM3638_RS10165	2425.0036426931947	2257.9588225402686	2444.2717646111314	2216.0994038518793	3485.5345742891654	3476.4300613300734	3185.2369911686114	2959.0393364438846	2391.194557637313	2866.1336061337834	2363.459665908738	1983.4353965134037	2215.6841156880396	2585.3270875422468	1759.947283435154	2956.6570250285554	1456.6449376416767	1605.572531248078	1245.5734055019634	1412.3577333839492	3023.95743203287	3122.6236381055246	3319.34634924643	3447.9503156549827	2901.4695331074754	3547.334593357483	3118.1200973742184	2689.094114783685	2543.1552512827916	2769.964185209328	2870.2480286820655	4838.38093844817
PFDSM3638_RS10170	2249.8544592671037	2248.987988918734	2225.1481485734207	2228.2709972822154	3204.6537896294317	3553.4139438070797	3382.5943065927836	2512.584530662985	2261.366620154537	2254.9512955558494	2195.4801767313274	2706.301782360523	2889.556353337879	2865.786633528092	1559.7137601700765	5680.661294933277	2247.8968093278118	3017.44050550042	2440.1117931088397	2053.7013195111517	5048.853438477993	6116.510155943995	5905.964647994313	5910.44381224535	4405.782572289618	3973.816402095603	4249.248930528349	2302.3713676154266	2486.047092796905	2662.832807276353	2591.9578801120424	9039.130240581993
PFDSM3638_RS10175	435.16446603801927	435.9825140065835	448.6816899819793	531.2031132810899	992.8809132158043	1100.4643410923636	1103.9429117750508	489.151107373252	478.39627872441145	443.7884293368439	413.4879733597792	643.625999031663	881.5926234955932	738.3734956136436	619.1431311485946	1876.8226630543732	634.1722769370997	744.7784838499148	620.3944362871495	571.2513909220439	1666.9811938932364	1831.260586744531	1811.7117928658854	1834.2360606598959	1325.0318961563257	1059.7912615635237	1143.3420182297148	505.85982820297875	671.481411874377	625.2764077434222	611.425800872825	2409.1648145650543
PFDSM3638_RS10180	58042.092027216226	48846.189069256114	56119.12323594373	56110.17631431794	81176.5064000445	77514.6660877688	79630.13849509008	69736.05502688268	60772.06411769514	68187.70287951015	54592.15930091584	41931.101831386906	45209.903133442705	48644.943361574	76051.85371802268	81690.96171676167	32428.6432935928	34449.37140110795	32890.47418907425	35589.312115419365	51149.40858590921	71531.93260854196	71380.65992346688	73178.78294858147	130308.54114066137	106267.72286903231	86029.67567241697	93880.9653877487	96379.22843823793	93164.1245349635	103622.45404327239	97221.78092501749
PFDSM3638_RS10185	984.9884490611598	990.3800318174242	1111.2697670483906	937.2126941358673	988.9616464531103	998.3594022281236	1028.4596357562439	995.9376436650842	1178.6803051466586	1131.8551388569067	966.7630740769837	697.8005492014136	738.2363008696504	758.7705535035233	513.757066272238	1440.0052452708474	505.38652223602713	616.3326813500686	518.3244004969757	522.1868542784327	711.6022847980427	706.557218209879	778.8300831269696	721.2900726953129	802.6437380293762	625.2928774731835	791.0386025878553	528.5526055429254	574.7659821805368	572.7408281801363	603.3005410605616	996.5500731076421
PFDSM3638_RS10190	1570.9256657804015	1382.4054610784879	1713.8597111520953	1550.1393633063558	2145.1453414478297	2367.8621536611827	2212.603528301277	1715.2775074492783	2049.707740258375	2117.727241747746	1675.0961648041052	1646.2594648598817	1873.3843249281356	1775.5638893140242	1896.9491677744174	3152.6822326984916	1307.3705401472516	1437.7643054015045	1295.0135790878287	1352.7793674595641	1768.437361230779	1920.0792201070724	1853.8902482493359	1879.0295524355602	2487.268271634036	1871.8703447434402	1914.651629541626	1302.943632268607	1321.7775391491512	1352.533646403811	1239.102121370177	2363.0468031335135
PFDSM3638_RS10195	3400.963783330329	3030.3475973544014	3252.9422523693497	3275.8974318218443	5922.665289557695	5486.114572308764	5790.982582067841	3855.6616698832804	4439.3286259261995	4579.001228135638	3521.695864013119	5298.594436751869	5973.180109414279	4878.976247259215	5340.438837609367	7802.345895596117	3760.1537774085878	3632.737333604522	3739.909905124333	3690.354077551609	6276.191240575212	6762.191681624492	6651.444324539019	6890.157875954112	9756.397375353226	6555.955323045761	6620.485786741825	4111.174828087012	4611.9443474005575	4488.186669749737	4324.669535077224	7021.968523185035
PFDSM3638_RS10200	1304.5905672716553	1255.9167070148496	1271.2647882822746	998.0706612875471	1376.9690559598127	1185.5517901458968	1333.5378763322549	1262.3254383825858	1181.827649085635	1017.0151505636006	1296.8486437193073	817.4697048002654	1023.9737330424479	993.3367192371394	1443.7890888060845	1058.8074365839814	838.0830552137978	1016.1720342931383	842.077795268933	765.7572326163595	1365.4309187510955	1908.1036740357185	2392.401225121762	1942.1998613499586	1558.921663207248	1526.3559470627451	1062.5471015758483	722.3867453216369	828.0682980453566	782.8831464332799	886.6689770132496	2658.8036155749164
PFDSM3638_RS10205	6082.371385265842	6052.621444449422	6065.0286581866385	5840.626047499774	6463.524102809462	6118.192765277868	6424.72758697574	5526.386514801408	7767.644841393733	7109.373851547466	6754.420019371392	7908.675749407909	8495.081131935965	6880.947479150903	9566.420039151264	5761.377556915015	8953.53690069502	7452.964104728981	9602.557585822435	8992.82864482187	17313.776778838714	21750.585552096487	22286.899645752994	19949.18355516702	12314.75989335957	8323.610188210338	10260.95441504104	5507.7261668829	7454.456881069045	6940.877158772947	5899.954281179802	20130.51198986755
PFDSM3638_RS10210	3927.3141644510038	2987.287595971035	3448.588338117306	3560.1910783732624	3142.598732553444	3036.4063962246582	3782.0266421923034	3658.8874103707008	5696.692529547268	6121.5553081770795	4713.997832649982	5339.831780910933	5600.648713202646	3713.2843888525917	6407.472744482477	3674.285639958634	7839.344992599378	5201.019147997806	7505.337319196209	7911.656533782296	15517.15714890306	26232.433669300677	24986.320790293827	22953.793157350043	13349.232695646468	8417.404119831315	9530.981737831107	4444.0022290728975	5459.355731384682	5229.865440054949	4164.195653785021	21841.891240164077
PFDSM3638_RS10215	729.4873206612439	510.440433065321	519.9838190101233	586.84468324834	495.7872454807865	447.3168750242891	596.003366898496	691.4944497022253	1144.0595218179183	1257.4005497877245	803.4823118695708	1074.5966742626636	1100.0403532113155	640.4676177422213	977.4557517282068	541.9520447345299	1829.343106549326	1104.219560200291	1682.5607462286443	1750.5525752488402	3021.139205162383	6691.336367368981	6484.6922916277035	6078.132268636299	2652.1244951060517	1477.4548374142014	1620.595711952554	848.1425530805083	898.9929464875063	835.4187259965657	735.3360130098428	5857.9900172715825
PFDSM3638_RS10220	2880.0303872640693	2002.2900643265316	2355.5788724053914	2330.8601419093325	1822.4590446526934	1929.4592018710732	2062.423260388859	2846.7294996466107	4406.281514566947	4369.758876584275	3494.6781839356336	3081.4807566704367	3430.7996122317445	2053.9837295108814	3214.274978728874	2264.1250629835554	6277.329892020461	3896.87991132598	5559.627261946023	6641.235495688793	9022.553325865083	24976.997256153747	26374.28624070272	21836.25296510078	12195.239131342358	6074.9608019125435	6458.895953434092	2621.015782763845	3757.164168773092	3277.8081209877582	2616.3336595488327	31601.86605073037
PFDSM3638_RS10225	893.8025339785042	820.8312763704196	798.2360298516609	889.3957199452618	340.9762083543749	375.195132493199	415.9443022286338	961.5949662973227	1274.6742952854383	1249.6147878695342	1021.9731159744541	794.8295942815637	819.1789864339582	564.9985035496666	716.6252411592244	381.8760966026788	1345.4208767634775	1058.642017377765	1141.908525402568	1273.9256478537604	627.0554786834236	944.072215291731	939.6967501708274	810.8770562466416	691.3657871857656	558.755302049755	507.31691852427775	646.7441541884813	833.5948940278619	716.956144628372	560.6429270461784	905.3166157104637
PFDSM3638_RS10230	9.931139266427826	8.073750259381175	15.651686859836488	11.302193899597658	19.596333813469823	20.258916441317442	29.092512632248486	15.779067979782322	7.868359847440978	11.678642877285366	15.270862652491843	13.745781386354611	13.652983107232638	17.33749920639771	15.80790973145348	32.55781995902057	11.707795881915686	17.60950518143053	23.922664638321958	12.266134160902784	22.54581496389838	68.85938991028482	70.6243904094985	47.09059391800609	19.576676537301857	22.44641098621684	23.48689437612397	15.12851822663114	10.132092634592796	7.210765822411788	12.187889718395184	98.25141565849992
PFDSM3638_RS10235	3431.660031972015	3344.3267741081136	2786.8697992097746	2904.663832196598	4005.4906314732316	3460.222928177019	3546.9276887587275	3016.58652554662	3255.1404688863327	3498.7267619867407	2678.2743728985697	2948.06581968523	3149.938245454387	2461.924887308475	7216.310792408513	3672.929064127008	10056.996662565574	7520.294565716804	8604.185048249798	10662.775195584776	21463.61584563126	55132.42022599543	59396.09322869949	51776.68228838329	13937.563343162223	9100.416339840485	7041.370933961966	4852.472221191938	9159.411741671887	7849.433652396832	5282.434535447779	79062.31264111535
PFDSM3638_RS10240	2738.285945006872	2614.100917315194	2349.4921052932327	2389.9793099995354	3467.2446627299273	3062.337809269545	3105.036010398629	2227.633126557504	2707.5026235044406	3037.420368333969	2693.5452355510615	3123.5266762051683	3179.1946378270286	2434.388859157137	5627.615864397439	4788.712685639275	8647.182908451561	6993.045263519854	8066.722516042165	10065.239231460799	25221.721377426067	52986.801554877864	53003.60500232863	50815.34504181326	7819.336749557042	5415.998307960035	4791.3264527292895	4617.980188679156	6221.104877639977	6333.1126108839535	3984.4242804386918	68577.48299870115
PFDSM3638_RS10245	222.9992180734248	500.5725160816329	299.12112665465287	126.06293195705081	148.27892585525498	142.6227717468748	124.232891780953	361.9903830655944	375.32076472293465	506.07452468236585	414.6626551022785	333.94163015085024	299.39041528002997	276.3801344078694	490.04520167505785	329.64792708508327	226.35072038370328	376.0147282858402	299.8307301336352	327.68101258411724	1290.7479066831822	4112.602113337445	3933.3861880845698	3099.939341090206	1402.308250908833	1419.7354948782151	405.8535348194222	785.7374153956548	435.6799832874902	505.7837169720268	903.9351541143094	14016.867778790689
PFDSM3638_RS10260	537.1843512295051	674.6066883394049	544.3308874587578	539.8971085884727	956.3010900973273	922.18587640877	908.1581646012703	569.9028082109616	1088.9810028858315	1695.3496576859256	543.8776467772095	1355.1723296194311	1511.5802725864705	809.7631982282224	1417.4425725869953	1081.190937805808	888.8168373687658	540.715394394514	950.5272082959925	976.0338182318358	5371.540415148789	7487.710181114015	6394.450014993344	6535.255594962309	2714.9759303047576	2172.4919204517014	1599.9272449015648	626.8879740160279	1092.4238058751869	1386.5272567094667	776.977969547693	15167.812933647403
PFDSM3638_RS10265	1006.6563892788205	950.0112805205183	933.0144444780306	1136.3051866749338	5643.090927152193	5520.149551930177	4810.4862779485475	1264.1817993213836	788.409656713586	989.7649838499348	1333.263777736788	1344.6608497357481	2209.832837213511	2729.1263456658985	2990.3295908666164	5729.4980248718075	519.0456174315955	789.3201734264744	464.099693983446	432.8193053918554	5405.359137594636	5868.017574963402	5575.40326510541	5688.77345550937	7466.956571885608	6204.02766508329	5129.537731745475	1246.2116889187403	1789.6959990012547	2279.632109285327	1418.873494716506	7457.081935386964
PFDSM3638_RS10270	655.4551915842364	813.6546094731918	694.7609889449641	629.4452602545157	767.5230743609013	797.3909511302545	736.7482253085631	644.1572457628783	630.2556237800223	557.6551973903762	677.791365422138	587.8342981105766	566.5987989501544	648.6264408981732	621.7777827705036	622.6683067162684	365.8686213098652	415.37715163256723	346.0812151010577	373.2409394674704	903.2417119911788	1366.2102143069553	1601.800410259876	1392.043898259107	937.619770997089	804.0625078276961	1063.4865773508934	780.0642210606682	796.7509208111608	808.6358815133219	840.9643905692676	1670.2740661944988
PFDSM3638_RS10280	356.6181827489992	473.66001521702896	396.509400449191	384.27459258632035	587.8900144040947	506.47291103293605	548.0400352615459	349.92403696340796	287.9819704163398	254.98370282073049	325.3868426723262	368.71037130457074	479.80483491131844	575.1970324946063	384.6591367987013	461.9140706686043	303.4270432729815	339.7598646770126	317.37401753507135	339.94714674502	659.4650876940276	600.7732279129198	699.3776439162839	551.3045141620225	375.0479083988356	367.1591511316898	500.74058809896303	266.6401337443738	253.3023158648199	259.5875696068244	284.38409342922097	746.91127209778
PFDSM3638_RS10285	191.40013858933628	235.03584088420754	226.07992130874925	191.2678967624219	406.297321065941	364.66049594371395	349.11015158698183	137.3707094710461	155.00668899458728	145.00981572629328	219.66548584738268	239.33831119770383	292.5639237264137	325.33307334358057	274.00376867852697	290.3072279679334	174.64128857190897	176.09505181430532	149.9153650668176	141.9366952904465	456.5527530189422	358.2684199680036	388.4341472522418	302.06893171794155	241.10222682782288	242.10057563705308	347.60603676663476	124.8102753697069	130.7961049192888	134.9443318194206	144.22336166767633	483.2365545652752
PFDSM3638_RS10290	2918.852113487378	2399.697993760516	3191.205043088884	2592.549400661555	3352.9327154846865	3196.8570144398927	3208.8255149244887	3692.301907269063	3336.971411299719	4006.747727148654	3033.02825913338	2352.1457678179745	2863.225600202502	3056.4991247984667	4044.1902396301816	3622.7357583568514	1523.964763962692	1924.6153310057605	1513.5072494511692	1440.3946114660125	2022.077779574636	2088.7348272786394	1851.9284596268496	2065.0948259652428	2563.514274989843	2704.7925238391294	1943.7753785680197	2416.780786704325	1828.382170878791	2255.939593011688	2424.3743964841087	2630.731782529631
PFDSM3638_RS10295	981.3771256915496	940.1433635368302	834.7566325246127	993.7236636338556	1166.63507302857	1167.7239436775374	1014.3065215027175	974.5894928689081	1090.5546748553195	1063.729722072742	1034.8946151419473	1195.8829806128513	1327.26500063883	982.1183373977055	2215.742014025396	1173.4380943563663	2810.846661316591	2044.7743075378746	2448.086014654947	2682.7787714774518	1170.973264687472	1380.1816847235348	1410.5260195674841	1395.4895514726197	1632.076612372955	1424.5454400895474	1100.1261325776468	1407.8977274658605	1445.2048494250996	1520.4414791256856	1410.7482349042425	1567.0098232064836
PFDSM3638_RS10300	1379.5255271910653	1210.165455545023	1099.9657709829532	1181.5139622733243	1164.0222285201073	1137.7407473443875	1029.2459198814397	1214.9882344432388	1402.9285607987265	1548.3934014800848	1350.8840038742785	1285.6348473119901	1231.6941188882015	1137.135977360791	2344.839943498933	1038.4587991095937	2736.6972873977916	1871.786815461469	2373.1283321215383	2693.2926007582255	1092.0629123138278	1462.0145828777863	1582.1825240350151	1543.6526396536633	1312.6676793959246	1236.1559193123703	1043.7575860749491	1549.7275858405274	1409.2819755388161	1485.4177594168284	1331.5269517346737	2601.657384018442
PFDSM3638_RS10305	588.6457092464493	461.99793150903395	574.764723019551	485.12493815196103	670.1946164206679	655.5785360410324	742.2522141849344	643.2290652934794	596.4216764360261	545.9765545130908	596.7383251896813	548.2141047028487	646.5662714353742	676.1624690495107	432.0828659930618	723.0549182565818	204.88642793352452	421.5922711083663	255.17508947543422	183.99201241354174	1310.4754947765932	1391.159268622276	1591.0105728362025	1332.3192425582213	1030.351396700098	1057.3862889578577	1099.1866568026019	447.23682007478305	525.0266183379903	530.5063426488673	573.8464742411065	3311.4737338778086
PFDSM3638_RS10310	408.9823716083459	366.0100117586133	423.46508337446494	388.62159024001176	379.51566485419886	400.31618888043266	354.6141404633532	468.7311370464748	496.4935063735257	563.494518829019	414.6626551022785	510.21106204645645	493.45781801855105	511.9661530359794	558.5461438446896	424.60823529889325	335.62348194824966	322.15035949558205	347.67605941027915	387.25937850850215	438.23427836077474	540.8954975561503	498.2943101114617	459.42042846835216	557.4201056147529	472.97794578099774	391.7613981937478	467.09300024723643	491.86704244295936	476.94065368237966	402.20036070704106	736.8856174387495
PFDSM3638_RS10315	864.0091161792208	1120.4571193296765	930.4058300013912	1017.1974509637893	1039.2589032410162	889.7716101026621	931.7466883571475	1039.5621257268353	932.4006419217559	909.9609241884848	971.4618010469811	1098.853935532701	1037.6267161496805	1315.610233897238	742.9717573783136	787.49227025881	884.9142387414606	923.9810954021196	864.4056155980335	918.2077571875798	532.6448785220992	315.3560465456522	289.3638218166953	321.5942999278465	391.5335307460372	546.7304390214244	705.546307058764	1220.6823144113	1158.742957665249	1316.4798172917522	1192.3818774496622	202.5182241124182
PFDSM3638_RS10320	6372.180085677054	7211.6531483516965	6346.759021663695	7074.303981617396	6767.920488045361	6810.237350913271	6245.454806431074	6432.290652934794	8120.14736255909	8936.108241602853	5849.915077646876	8613.753476990334	8778.868137950587	7118.573203568001	12886.081082756495	5647.425187058443	11102.893094683375	8498.140029909182	9911.957381811399	12273.1433804233	5546.2704811190015	5133.517415920364	4493.4768398043425	4541.370935409661	7871.884670788747	7865.062078063337	7766.6462322966745	10276.046005439202	16217.795910661396	15744.192118534538	10504.945279780115	2983.634826527508
PFDSM3638_RS10325	2016.924101927251	3084.172599083609	2410.359776414819	2447.3596790282622	2996.9326512066514	2448.0874627688	2523.972041878855	2376.142001661338	3111.1494836781626	3141.5549339897634	2079.1866842238896	5527.421268065889	4770.7423828987185	4328.255684232464	5825.214736040607	1505.7991731047014	8632.548163599165	4835.36295217163	8447.890305946094	9744.567438397196	2216.5354336382593	1553.8271027581661	1287.9142306621047	1601.0801932122072	2121.493525805501	3023.0505653222754	2986.593488867924	4536.664403211013	4847.745775987444	5870.593488846397	4127.631984629836	982.5141565849993
PFDSM3638_RS10330	1647.6662873846165	1313.3300421926713	1638.2098913295524	1579.6989473514573	1422.0406237307934	1440.0037806488438	1379.1423555936174	1687.4320933673096	1900.9957391417404	2078.798432156795	1434.286407591734	1375.386714011129	1420.8854562312824	1228.9227378652495	1723.0621607284293	1351.8278162151666	1236.1481151989312	1099.0402939704584	1078.1147530337096	1226.6134160902784	574.9182815794087	527.9219893121837	429.6317083244493	452.52912204132684	560.5111598048532	518.6724252886535	420.88514722014156	1539.3267295597186	913.7305357741867	1206.258111149172	1027.845366251327	457.1698524517956
PFDSM3638_RS10335	205.84543206777676	235.932924246361	256.5137568695424	159.1001141251055	384.74135387112415	387.3504823579895	337.3158897090433	304.4431939628589	269.88474276722553	242.33183970367133	241.98443895487074	350.9217130398766	323.7707422572311	311.05513282066477	526.9303243817826	355.42286788597454	313.1835398412446	364.62034258020867	317.37401753507135	261.0934271392164	332.5507707175011	336.31325217052154	332.5231715113888	321.5942999278465	276.1341743156262	292.605000356041	249.90055616195903	278.9320548035116	238.56472657813947	317.2736961861187	263.0552864220294	476.21859630395375
PFDSM3638_RS10340	9351.521865605402	9177.162794829936	9493.617618649709	9471.238487862838	5229.60828368798	5657.9101837311355	5469.392374862716	8526.265791898848	9279.156768087145	10727.806703026383	8160.514065143141	7481.747951055248	7910.928497562226	6901.344537040783	11877.00951156538	5591.805577961783	8131.064239990444	9802.279266581007	7505.337319196209	7473.580313750053	2711.1342494087803	2626.636438316951	2248.2097613690357	2393.5804323201146	3227.0605744647064	3375.7798808199686	2834.3984133106405	5732.762875504038	4088.7599277234017	4520.120061248989	3883.8741902619317	1955.0026585109679
PFDSM3638_RS10345	6757.688855382934	5750.304351403704	6236.327675485961	6550.92546411295	6805.153522290953	6964.205115867284	6664.544245160491	6948.358993920615	7010.708624069912	7746.833108599292	6535.929215266509	5410.986413969709	5919.543390064437	5457.232838437302	6217.777827705035	6031.3361474085605	4176.756180873421	5063.250666284261	3969.5674856522237	3692.106382431738	3611.557734529472	3645.555816554644	3511.6016342500648	3561.6568717009	4381.054138768815	4458.819210904931	4199.456714450966	4585.832087447564	4073.1012391063036	4734.38281711494	4756.32396260372	3487.9252558767475
PFDSM3638_RS10350	254.59829755751335	266.4337585595788	247.8183752807444	221.69688033826176	210.33398293124276	230.95164743101884	246.89321531151418	212.55332749236186	292.7029863248044	254.0104825809567	203.21994145239145	274.9156277270922	349.12628231352033	284.5389575638212	345.1393624700676	253.00139259822234	321.9643867526814	298.32573483835256	274.31322118609177	332.9379272245041	497.417042641008	406.17060425341913	444.3451229930948	406.58707919449165	264.8003089519251	242.90223317227512	306.26910266465654	168.30476527127144	256.98671318649	319.333914992522	148.28599157380808	353.90560946378037
PFDSM3638_RS10355	1340.7038009677565	1452.377963326458	1253.8740251046786	1304.9686956381604	1060.1616593087174	1215.5349864790467	1278.4979875685417	1254.899994627394	1662.5844357642786	1811.1628662190055	1212.2715582593526	1537.1017891447127	1658.8374475287656	1666.4396296031682	1520.193985841443	1336.2271941514691	2330.827030158048	1851.0697505421388	2033.4264942573666	2376.125417454882	1844.5294867339362	1557.8189514486173	1304.5894339532363	1457.5113093158473	1170.479186651311	1082.2376725497406	1046.576013400084	1034.4124337459043	1159.6640569956664	1462.7553525463914	915.1073863561717	1262.2299215719531
